55.944425, -3.188396, WSW, 55.944425, -3.188396, 17.967178, 307.61383
55.94431019497029, -3.1886731638597534, SW, 55.94431019497029, -3.1886731638597534, 89.707924, 397.23413
55.944098062935936, -3.188885295894109, ESE, 55.944098062935936, -3.188885295894109, 89.707924, 395.98413
55.943983257906226, -3.188608132034356, NNW, 55.943983257906226, -3.188608132034356, 89.707924, 394.73413
55.94426042176598, -3.1887229370640653, NNW, 55.94426042176598, -3.1887229370640653, 89.707924, 393.48413
55.94453758562574, -3.188837742093775, E, 55.94453758562574, -3.188837742093775, 89.707924, 392.23413
55.94453758562574, -3.1885377420937746, NW, 55.94453758562574, -3.1885377420937746, 89.707924, 390.98413
55.944749717660095, -3.1887498741281304, WSW, 55.944749717660095, -3.1887498741281304, 89.707924, 389.73413
55.944634912630384, -3.189027037987884, SE, 55.944634912630384, -3.189027037987884, 89.707924, 388.48413
55.94442278059603, -3.188814905953528, N, 55.94442278059603, -3.188814905953528, 89.707924, 387.23413
55.94472278059603, -3.188814905953528, NNW, 55.94472278059603, -3.188814905953528, 89.707924, 385.98413
55.94499994445579, -3.1889297109832375, N, 55.94499994445579, -3.1889297109832375, 135.96512, 430.7713
55.94529994445579, -3.1889297109832375, SW, 55.94529994445579, -3.1889297109832375, 135.96512, 429.5213
55.945087812421434, -3.1891418430175933, WNW, 55.945087812421434, -3.1891418430175933, 253.60612, 478.41803
55.945202617451145, -3.1894190068773467, ESE, 55.945202617451145, -3.1894190068773467, 253.60612, 477.16803
55.945087812421434, -3.1891418430175933, SSW, 55.945087812421434, -3.1891418430175933, 253.60612, 475.91803
55.94481064856168, -3.189256648047303, ENE, 55.94481064856168, -3.189256648047303, 253.60612, 474.66803
55.94492545359139, -3.1889794841875494, ESE, 55.94492545359139, -3.1889794841875494, 253.60612, 473.41803
55.94481064856168, -3.188702320327796, SE, 55.94481064856168, -3.188702320327796, 253.60612, 472.16803
55.94459851652732, -3.18849018829344, NNE, 55.94459851652732, -3.18849018829344, 253.60612, 470.91803
55.94487568038708, -3.1883753832637307, SSW, 55.94487568038708, -3.1883753832637307, 253.60612, 469.66803
55.94459851652732, -3.18849018829344, NNW, 55.94459851652732, -3.18849018829344, 253.60612, 468.41803
55.94487568038708, -3.1886049933231497, SSE, 55.94487568038708, -3.1886049933231497, 253.60612, 467.16803
55.94459851652732, -3.18849018829344, ENE, 55.94459851652732, -3.18849018829344, 253.60612, 465.91803
55.94471332155703, -3.188213024433687, SE, 55.94471332155703, -3.188213024433687, 355.00128, 521.87006
55.944501189522676, -3.188000892399331, NE, 55.944501189522676, -3.188000892399331, 355.00128, 520.62006
55.94471332155703, -3.1877887603649753, ENE, 55.94471332155703, -3.1877887603649753, 355.00128, 519.37006
55.94482812658674, -3.187511596505222, W, 55.94482812658674, -3.187511596505222, 355.00128, 518.12006
55.94482812658674, -3.187811596505222, ENE, 55.94482812658674, -3.187811596505222, 355.00128, 516.87006
55.94494293161645, -3.1875344326454687, SE, 55.94494293161645, -3.1875344326454687, 355.00128, 515.62006
55.944730799582096, -3.187322300611113, ESE, 55.944730799582096, -3.187322300611113, 355.00128, 514.37006
55.944615994552386, -3.1870451367513595, E, 55.944615994552386, -3.1870451367513595, 377.64853, 586.70483
55.944615994552386, -3.1867451367513593, SSW, 55.944615994552386, -3.1867451367513593, 377.64853, 585.45483
55.94433883069263, -3.186859941781069, N, 55.94433883069263, -3.186859941781069, 377.64853, 584.20483
55.94463883069263, -3.186859941781069, N, 55.94463883069263, -3.186859941781069, 377.64853, 582.95483
55.944938830692635, -3.186859941781069, E, 55.944938830692635, -3.186859941781069, 377.64853, 581.70483
55.944938830692635, -3.1865599417810686, SSE, 55.944938830692635, -3.1865599417810686, 377.64853, 580.45483
55.94466166683288, -3.186445136751359, SSE, 55.94466166683288, -3.186445136751359, 377.64853, 579.20483
55.94438450297312, -3.1863303317216496, W, 55.94438450297312, -3.1863303317216496, 377.64853, 577.95483
55.94438450297312, -3.18663033172165, ESE, 55.94438450297312, -3.18663033172165, 377.64853, 576.70483
55.94426969794341, -3.1863531678618964, NNE, 55.94426969794341, -3.1863531678618964, 377.64853, 575.45483
55.94454686180317, -3.186238362832187, ENE, 55.94454686180317, -3.186238362832187, 377.64853, 574.20483
55.94466166683288, -3.1859611989724335, SSE, 55.94466166683288, -3.1859611989724335, 495.80072, 646.4315
55.94438450297312, -3.185846393942724, NNE, 55.94438450297312, -3.185846393942724, 495.80072, 645.1815
55.94466166683288, -3.1857315889130144, W, 55.94466166683288, -3.1857315889130144, 495.80072, 643.9315
55.94466166683288, -3.1860315889130146, SW, 55.94466166683288, -3.1860315889130146, 495.80072, 642.6815
55.94444953479852, -3.1862437209473704, NNW, 55.94444953479852, -3.1862437209473704, 495.80072, 641.4315
55.94472669865828, -3.18635852597708, NNW, 55.94472669865828, -3.18635852597708, 495.80072, 640.1815
55.945003862518035, -3.1864733310067894, SE, 55.945003862518035, -3.1864733310067894, 495.80072, 638.9315
55.94479173048368, -3.1862611989724337, N, 55.94479173048368, -3.1862611989724337, 495.80072, 637.6815
55.94509173048368, -3.1862611989724337, S, 55.94509173048368, -3.1862611989724337, 495.80072, 636.4315
55.94479173048368, -3.1862611989724337, WNW, 55.94479173048368, -3.1862611989724337, 495.80072, 635.1815
55.94490653551339, -3.186538362832187, W, 55.94490653551339, -3.186538362832187, 495.80072, 633.9315
55.94490653551339, -3.1868383628321872, SE, 55.94490653551339, -3.1868383628321872, 495.80072, 632.6815
